"region","reg","regov","nofedgov","edu","norepgov","elect","repower","sharia","biz","equota","privrep","privfed","tension","disrep","age","income","male","urban","nocitizen","means","native","fedrite","fedimpact","fedcorr","muslim","ritual","quran","relstate","imptnce","reledu","sharia2","incomesq","Total.victims","Unemployment","av.salary"
3,"dagestan",2.040650407,3,4,2.658536585,3,3,1,1,1,1,1,1,3,6,3,1,0,1,0,1,2.943089431,3,4,1,2,4,2,3,1,1,9,235,3.6,7532.3
3,"dagestan",1,2,4,1,1.35106383,1.20212766,1,1,1,1,1,2.5,3,5,4,1,1,2,0.20212766,1,3,2,5,1,2,5,9,3.446808511,2,1,16,235,3.6,7532.3
3,"dagestan",1,2,3,2,2,4,1,3,1,2,2,2,2,6,3,1,0,1,1,1,4,3,5,1,2,4,2,3,3,1,9,235,3.6,7532.3
3,"dagestan",2.348993289,2.966442953,4,3,1.55704698,1.939597315,1,2,0,1,2,2.409395973,3,4,3,1,1,2,0,1,2,1,3,1,2,3,1,4,2,1,9,235,3.6,7532.3
3,"dagestan",1.078498294,2,6,1.559726962,1,1,1.498293515,4,1,2,2,2,2,6,2,0,0,1,0.559726962,1,4,3,2,1,4,3.57337884,4,4,5,1,4,235,3.6,7532.3
3,"dagestan",4,2,6,3,3,4,1,5,0,1,1,2,3,2,3,0,1,1,0,1,1,1,5,1,2,4,4,4,2,1,9,235,3.6,7532.3
3,"dagestan",1.947368421,2.305263158,8,2.484210526,2.347368421,2.273684211,1,3.8,0,1,1,2.221052632,2.884210526,6,2,1,1,2.389473684,0.484210526,1,2.852631579,2.315789474,3.547368421,1,9,3,9,2.684210526,1,1,4,235,3.6,7532.3
3,"dagestan",2,3.265822785,2,2,2.455696203,1,2,1,0.632911392,1,2,1.987341772,3,4,3,0,0,3,0,1,2.64556962,1.898734177,2.569620253,1,9,3.379746835,3,2.810126582,1.734177215,2,9,235,3.6,7532.3
3,"dagestan",1.876344086,4,2,3,2.274193548,3,1,2,1,4,2,2.080645161,3.247311828,6,3,0,0,3,0,1,4,2,2.225806452,1,3,3,3,4,1,1,9,235,3.6,7532.3
3,"dagestan",1,2.5,3,2.5,2,1,1,3,0,2,1,2,2,4,2,0,0,3,0,1,4,2.204225352,3.521126761,1,3,3,4,3,5,1,4,235,3.6,7532.3
3,"dagestan",1.693693694,4,4,3.126126126,2.702702703,4,1,3,1,2,2,2,4,2,3,0,0,2,0,1,1,2,2,1,2,4,2,3.063063063,3,1,9,235,3.6,7532.3
3,"dagestan",2.796460177,4,4,2,2.761061947,3,1,4,1,1,1,2,4,4,2,0,1,1,0,1,4,1,5,1,3,3,4,4,5,1,4,235,3.6,7532.3
3,"dagestan",1,1.612244898,4,1,1.87755102,3,3,3.551020408,0.785714286,2,2,1,2.969387755,3,2,1,0,1,0,1,1,1,3,1,3,5,4,4,5,3,4,235,3.6,7532.3
3,"dagestan",2,2.426966292,3,3,2,1,1,4,0.573033708,2.573033708,3,2,3,2,3,0,1,1,0,1,4,3,5,1,2,4,9,3.191011236,3.191011236,1,9,235,3.6,7532.3
3,"dagestan",2.077922078,2.850649351,4,3.396103896,1.623376623,1,1,4,1,2.357142857,1.980519481,2,3,2,3,1,1,2,0,0,3,3,5,1,1,5,9,3.545454545,3.181818182,1,9,235,3.6,7532.3
3,"dagestan",2.786206897,3,4,3,3,1,1,3,0,2,2,2,4,2,4,0,1,1,0,0,2,2,3,0,1,5,1,3.048275862,2,1,16,235,3.6,7532.3
3,"dagestan",2.375,3,4,2.670454545,3.068181818,1,2,4,0.590909091,1,2,2,2,4,3,0,0,1,0,1,2.522727273,2.079545455,3,1,2,4,9,2.965909091,1,2,9,235,3.6,7532.3
3,"dagestan",4,3,5,3.337142857,1,1.331428571,1,4,0.668571429,1,1,2,4,3,4,1,1,1,0.165714286,1,2.811428571,2.005714286,4.834285714,1,3,5,3,3,2,1,16,235,3.6,7532.3
3,"dagestan",2.032,2,5,2.464,2,1.456,2.28,5,1,4,4,2,4,2,4,1,1,2,1,1,3.24,2,4.44,1,4,3,4,4,3,2,16,235,3.6,7532.3
3,"dagestan",3,2,7,4,2,1,1,4,0,4,3.048582996,3,4,2,4,1,1,1,0,1,4,4,1,1,2,5,1,2,3,1,16,235,3.6,7532.3
3,"dagestan",2,2,4,2,4,3,1.879227053,4,0,1,1,2,2,2,3,0,0,1,0,1,2,1,3.985507246,1,3,4.212560386,3.425120773,3.458937198,3.212560386,2,9,235,3.6,7532.3
3,"dagestan",2,2,4,2,4,3,3,4,0,2,1,2,3,2,1,0,0,4,0,1,3,3,4,1,3,4,4,3,4,3,1,235,3.6,7532.3
3,"dagestan",2.134615385,3,4,3.608974359,2,1,1,1,0,1,2,2,4,5,4,0,1,3,0,1,2,1,1,1,3,3,3,4,5,1,16,235,3.6,7532.3
3,"dagestan",2,3,4,3,3,4,1,4,0,1,2,3,4,3,2,1,1,3,0,1,4,2,5,1,2,4,3,3,2,1,4,235,3.6,7532.3
3,"dagestan",2.614814815,3,4,4,1,1,2,3,0,2,1,1,3,6,3,0,0,1,0,1,3.318518519,2,5,1,3,3,4,1,5,2,9,235,3.6,7532.3
3,"dagestan",1.602272727,2.602272727,6,2.204545455,2,2.181818182,2,3,1,3,3,2.397727273,3,4,2,0,1,2,0,1,3.420454545,2.011363636,3.329545455,1,2,4,3,3,3,2,4,235,3.6,7532.3
3,"dagestan",1.948717949,2.726495726,4,2.598290598,2.752136752,2.393162393,1.376068376,2,0,1,2,2.102564103,4,4,2,0,1,2.316239316,0,1,2.153846154,1.846153846,3,1,3,3.581196581,3,3,3,1,4,235,3.6,7532.3
3,"dagestan",2,2,6,2.680628272,4,1,2,2,1,2,3,2.141361257,4,2,2,0,1,4,0,1,2,2,2,1,3,4,3,3,4,2,4,235,3.6,7532.3
3,"dagestan",1,2,4,2.711864407,1,3,1,2,1,2,2,3,4,2,4,0,0,2,0,1,2,1,2,1,4,3,3,3,4,1,16,235,3.6,7532.3
3,"dagestan",1.901041667,4,2,3.083333333,2.005208333,2.489583333,1,1,1,1,2,1,4,6,3,0,0,1.807291667,0,1,3,2,4,1,3,3,2,3,1.40625,1,9,235,3.6,7532.3
3,"dagestan",4,2.37704918,6,2.401639344,4,2.442622951,1,3,0.278688525,3,2,2,3,2,2,0,1,2,0.483606557,1,1.950819672,2,3,1,2,4,3,3,4,1,4,235,3.6,7532.3
3,"dagestan",1,2.3125,6,2.489583333,2.614583333,2.239583333,1,3.989583333,0.697916667,1,1,1,2.78125,4,3,0,1,1,0,1,4,1,2,1,3,5,9,3.322916667,2.625,1,9,235,3.6,7532.3
3,"dagestan",2.384615385,2.273504274,5,2.153846154,2.991452991,2.162393162,1,4,0.760683761,1,1,1.743589744,1,6,3,0,1,1,0,1,4,2,2,1,3,5,9,3.136752137,2.222222222,1,9,235,3.6,7532.3
3,"dagestan",1,2,6,4,1,1,1,5,1,1,2,3,4,2,3,1,1,1,0,1,4,3,5,1,3,5,4,3,5,1,9,235,3.6,7532.3
3,"dagestan",1,2,6,2,2,1,1,4,1,3,2,2,2,5,2,0,1,1,1,1,4,3,2,1,3,4,4,3,2,1,4,235,3.6,7532.3
3,"dagestan",2.324561404,2.078947368,3,2.403508772,2.780701754,2.526315789,2.754385965,4,0.763157895,3,2,2,3,1,3,0,0,1,0,1,2.754385965,2.140350877,3.850877193,1,3,4,9,3.771929825,4.087719298,3,9,235,3.6,7532.3
3,"dagestan",2,2,3,2,2,3,3,3,1,3,3,2,2,1,3,0,0,1,1,1,3,2,4,1,4,5,4,4,4,3,9,235,3.6,7532.3
3,"dagestan",1,2.75,2,2,2.21875,1,1,4,0.625,1.21875,1.625,3,4,3,3,1,0,2,0,1,2,3,3,1,9,4.390625,9,3.484375,3.78125,1,9,235,3.6,7532.3
3,"dagestan",2.154545455,2,4,3.545454545,2.072727273,1.545454545,1,4,0,1.572727273,2.181818182,1,4,4,3,0,0,2,0,1,1,2.363636364,5,1,9,4,1,1,1,1,9,235,3.6,7532.3
3,"dagestan",1,2,6,3,1,1,1,3,1,4,3,3,3,1,4,0,0,2,0,1,3,2,5,1,2,5,4,4,5,1,16,235,3.6,7532.3
3,"dagestan",2,3,8,3,1,3,1,2,1,4,1,2,3,6,4,1,1,1,0,1,3,3,5,1,2,1,1,2,1.833333333,1,16,235,3.6,7532.3
3,"dagestan",4,3,6,4,2,1,1,3,1,1,1,3,4,4,2,1,1,2,0,1,4,1,3,1,2,4.037914692,2,3.165876777,1,1,4,235,3.6,7532.3
3,"dagestan",2,4,2,4,3,4,1,1,1,2,1,2,3,6,3,0,0,1,0,1,4,2,4,1,3,3,3,3,3,1,9,235,3.6,7532.3
3,"dagestan",1,2,4,4,4,2.151898734,2.063291139,4,0.607594937,4,4,1.556962025,3.518987342,6,2.848101266,1,0,1,0.202531646,1,2.303797468,2.303797468,3.544303797,1,9,4,4,3.759493671,5,2,8.111680984,235,3.6,7532.3
3,"dagestan",2.370967742,2.330645161,3,2.983870968,2.258064516,3,2,5,0.290322581,4,4,2,4,3,3,1,0,1,0,1,4,3,3.701612903,1,4,4,4,3,5,2,9,235,3.6,7532.3
3,"dagestan",2,3,6,4,2,1,1,4,1,1,1,3,4,3,3,1,1,3,0,1,2,3,5,1,4,5,3,4,5,1,9,235,3.6,7532.3
3,"dagestan",3,2,6,3,4,3,3,4,1,1,3,3,3,1,3,0,0,1,0,1,1,3,5,1,3,4.536312849,4,4,2,3,9,235,3.6,7532.3
3,"dagestan",2,2.555555556,2,2,2.742690058,1,2,3.894736842,0.105263158,1.795321637,1.555555556,3,4,2,1,1,0,3,0,1,3,2.198830409,4.245614035,1,2,4.140350877,9,3.105263158,3.140350877,2,1,235,3.6,7532.3
3,"dagestan",4,4,3,2.806451613,2.443548387,3,2,5,0.290322581,4,4,2,3.451612903,3,3,1,0,4,0,1,2,1,3.927419355,1,4,4,2,4,5,2,9,235,3.6,7532.3
3,"dagestan",1,3,2,1,1,4,1,3,0,1,2.145833333,3,3,3,2,1,1,1,0,1,3.166666667,1,1,1,3,5,9,4,5,1,4,235,3.6,7532.3
3,"dagestan",2.12345679,3,8,2.99382716,2,3,1,3,0,3,3,2,4,4,3,1,1,3,0,1,3,2,3,1,2,3.635802469,1,3,1,1,9,235,3.6,7532.3
3,"dagestan",2,4,2,4,2.205323194,3,1,1,0,2,1.66539924,2,3,6,3,0,0,2.02661597,0,1,2,3,4,1,3,3,3,3,2,1,9,235,3.6,7532.3
3,"dagestan",2.112903226,4,5,4,2.27016129,1,1,4,0.89516129,1,1.258064516,3,4,1,3,1,1,4,0,1,1,3,2,1,4,4.233870968,4,4,4,1,9,235,3.6,7532.3
3,"dagestan",2.157894737,4,2,3.310526316,3,3,1,2,0.331578947,1,1,1,3,6,2,0,0,4,0,1,3,3,4,1,3,3,9,2.842105263,1,1,4,235,3.6,7532.3
3,"dagestan",2,2.867132867,6,2.272727273,3,2.692307692,1.468531469,2.72027972,0,2,2,2.125874126,3,6,2,0,1,1,0.27972028,0,2,2.34965035,3.377622378,0,9,3.636363636,9,3,1,1,4,235,3.6,7532.3
3,"dagestan",1.37755102,2.87755102,5,2.704081633,3.224489796,3,1,4,0.602040816,2,1,2.326530612,3.173469388,1,3,0,0,2,0,1,2,3,2.948979592,1,9,4,1,3,1,1,9,235,3.6,7532.3
3,"dagestan",1,2,2,1,1.660194175,1,1.252427184,3.990291262,0.59223301,1.310679612,2.980582524,3,4,3,2,1,0,1.40776699,0,1,3.339805825,2,5,1,9,4.077669903,3,3,3.834951456,1,4,235,3.6,7532.3
3,"dagestan",2.178947368,1,6,1.821052632,3,3,1,4,1,3,3,1,3,1,4,0,1,1,0,1,3,2,2,1,3,4,2,4,3,1,16,235,3.6,7532.3
3,"dagestan",1,3,4,2.834532374,1.553956835,1,2,1,1,1,1.942446043,3,3,3,4,1,0,2,0,1,3,2.805755396,5,1,4,2,4,4,5,2,16,235,3.6,7532.3
3,"dagestan",2,2.760869565,2,3.094202899,1.811594203,1,1.253623188,2,0.413043478,1.920289855,1,3,3.398550725,3,2,0,0,1.934782609,0,1,3.014492754,1.811594203,3.202898551,1,2,3.695652174,3,2.760869565,2.108695652,1,4,235,3.6,7532.3
3,"dagestan",1,2.972222222,3,3,2,3,1,2.481481481,0,1,2,2,4,6,2.49537037,1,1,2,0,0,2.74537037,1,2,1,3,3.708333333,2,2.74537037,1,1,6.226873398,235,3.6,7532.3
3,"dagestan",1.759124088,1.98540146,4,1.759124088,3,2.094890511,3,4,0.897810219,3,3,3,3,2,3,0,1,1,0.248175182,1,3,2.416058394,2,1,4,2,3,4,4,3,9,235,3.6,7532.3
3,"dagestan",2,3.052631579,3,2,2.661654135,1,1,3,0.30075188,2.203007519,2.203007519,3,4,3,3,0,0,1.691729323,0,1,4,3,3,1,1,5,3,2.646616541,3.804511278,1,9,235,3.6,7532.3
3,"dagestan",2,2.735294118,1,2,2.485294118,1,1.264705882,3,0.867647059,1,1,3,4,3,2,1,0,1.588235294,0,1,3,3,4,1,9,4.338235294,9,3.647058824,3.897058824,1,4,235,3.6,7532.3
3,"dagestan",1,3,4,1,2.934579439,3,2.074766355,4,0.53271028,2.485981308,2.140186916,1,2,4,4,1,0,3,0,1,2.91588785,2,3,1,4,4,4,4,5,2,16,235,3.6,7532.3
3,"dagestan",2,2.633928571,4,3.330357143,2.151785714,2.446428571,1.482142857,2.526785714,0.330357143,1,2,2,3,6,2,0,0,2,0,1,3,2,3,1,3,5,3,3.196428571,4,1,4,235,3.6,7532.3
3,"dagestan",2.380952381,1,3,2.976190476,1,2.785714286,3,4,0.825396825,4,4,2,4,2,3,1,0,1,1,1,2,3,5,1,3,4,4,4,5,3,9,235,3.6,7532.3
3,"dagestan",2.144,3.392,4,3.392,2.768,2.248,1,2.544,0.808,1,1,1.792,2.976,6,2,0,1,1,0.192,1,1,1.816,3,1,3,3,9,3,1.952,1,4,235,3.6,7532.3
3,"dagestan",2,4,4,4,3,1,1,3,1,3,1,2,4,3,2.495238095,0,0,1,0,1,3,4,4,1,1,4,2,3,2,1,6.226212978,235,3.6,7532.3
3,"dagestan",2,3,4,2,2,2.157894737,1,5,0.460526316,3,3,2,2.539473684,4,3,0,0,3,0.421052632,1,2.828947368,2.25,1,1,2,4,4,3,1,1,9,235,3.6,7532.3
3,"dagestan",1,2.382978723,2,3.14893617,2.574468085,1.468085106,1,3.659574468,0.638297872,1.85106383,2.510638298,3,3.361702128,1,3,1,0,1.170212766,0,1,3.255319149,1.957446809,3,1,9,4.829787234,9,3.127659574,4.574468085,1,9,235,3.6,7532.3
3,"dagestan",2.433333333,2,6,3.011111111,4,1,1,4,1,4,4,2,4,3,3,1,1,1,0.166666667,1,4,1,5,1,9,4.344444444,9,3,2,1,9,235,3.6,7532.3
3,"dagestan",1,4,5,3.262135922,2,2.436893204,2,1,1,1,1,2,3,2,3,1,1,3,0,1,4,2,3,1,4,3,3,2,1,2,9,235,3.6,7532.3
3,"dagestan",2,3,3,4,1.846938776,2.826530612,1,3,0.571428571,1,3,2,2,4,3,0,0,1,0,1,3,2.612244898,3.183673469,1,1,4,2,2.418367347,1,1,9,235,3.6,7532.3
3,"dagestan",2,2,3,2.628205128,2.653846154,1,3,4,0.811965812,4,3,2.072649573,3,1,2,1,0,1,1,1,2.876068376,3,5,1,3,5,4,4,5,3,4,235,3.6,7532.3
3,"dagestan",3,3,4,1.821428571,4,1,1,4,0,2,3,3,3,2,4,0,1,1,0,1,4,3,5,1,4,2,2,4,4,1,16,235,3.6,7532.3
3,"dagestan",2.161290323,2,3,2.653225806,2.725806452,2,1,4,0.822580645,4,1,2,4,2,2.927419355,1,0,1,0.427419355,1,2.919354839,2.661290323,5,1,2,4,3,4,2,1,8.569784164,235,3.6,7532.3
3,"dagestan",2,2.2125,2,2,2.175,1,1.425,3.3625,1,1.85,1,3,3,4,3,0,0,1.35,0,1,3.5125,3,3,1,9,4.175,4,3.425,4.55,1,9,235,3.6,7532.3
3,"dagestan",3,4,8,4,1,1,1,2,0,1,1.802631579,3,4,4,3,0,1,1,0,1,2,1,2,1,2,3,3,2,2,1,9,235,3.6,7532.3
3,"dagestan",1,2.720720721,6,3.063063063,2.810810811,1.324324324,1,4,0.486486486,1,2,1,3.459459459,3,2.765765766,0,1,1,0,1,4,1,1,1,3,5,9,2.801801802,3.189189189,1,7.649460316,235,3.6,7532.3
3,"dagestan",2,4,4,4,2.017699115,1.654867257,1,5,1,4,4,2,3,4,3,1,0,1,1,1,4,1,3.318584071,1,2,4,2,2,1,1,9,235,3.6,7532.3
3,"dagestan",1,1,4,1,1,4,3,4,1,1,1,1,1,6,3,1,0,1,0,1,4,3,3,1,4,3.8125,4,4,5,3,9,235,3.6,7532.3
3,"dagestan",4,4,3,3.32183908,4,3,1.379310345,2,0.436781609,3,3,2.057471264,4,3,3,0,0,1.931034483,0,1,1,4,2,1,1,4,9,3.183908046,3.195402299,1,9,235,3.6,7532.3
3,"dagestan",1,3,1,1,1,4,1,3,0,1,1,3,4,6,1,1,0,1,0,1,3.302325581,1,1,1,3,5,4,4,3.755813953,1,1,235,3.6,7532.3
3,"dagestan",2.566666667,2.793333333,6,2.813333333,3,2.146666667,1,2,0.3,1,1,2,3,6,3,0,1,2,0,1,4,1,5,1,2,3.486666667,1,3,2.326666667,1,9,235,3.6,7532.3
3,"dagestan",1,2.298611111,2,2,2.118055556,3.222222222,1,2,0.694444444,1.930555556,1,1.694444444,3,5,3,1,0,1,0.395833333,1,3,3,3,1,2,3.395833333,4,2.8125,2.090277778,1,9,235,3.6,7532.3
3,"dagestan",1,2,2,2.168067227,1.655462185,1,2,1,0.43697479,1,2,1.268907563,4,4,3,0,0,2,0,1,2.12605042,2.075630252,3,1,9,2.680672269,3,2.781512605,2.033613445,2,9,235,3.6,7532.3
3,"dagestan",2.159574468,4,4,3,3,2.457446809,3,2,1,1.79787234,1,3,3,5,2,0,0,2.882978723,0,1,3.138297872,3,5,1,3,3,3,4,5,3,4,235,3.6,7532.3
3,"dagestan",2.872340426,4,4,3.312056738,4,1,1,2,1,1,1,1,3,6,3,1,0,2,0,1,4,3,4,1,1,5,1,2,1.269503546,1,9,235,3.6,7532.3
3,"dagestan",1,2,2,2,2,2.433333333,1,4,0.666666667,2.933333333,3.133333333,2.066666667,2.633333333,4,3,1,0,1.166666667,0,1,3.3,2.666666667,3,1,9,3.766666667,9,3.2,4.6,1,9,235,3.6,7532.3
3,"dagestan",2,2.73015873,2,2.682539683,3.031746032,2.031746032,2,1,0.555555556,1.492063492,1.301587302,1.904761905,4,4,2,1,0,1.126984127,0,1,3.142857143,2.031746032,3,1,9,3.444444444,9,3.428571429,3.285714286,2,4,235,3.6,7532.3
3,"dagestan",1,4,3,4,1,1.293785311,1,3,1,2.892655367,3,1,4,1,3,1,1,1,0,1,4,1,3.395480226,1,1,5,4,4,1,1,9,235,3.6,7532.3
3,"dagestan",1.741721854,4,2,3.086092715,2.271523179,3,1,2,0,1,2,2,4,6,3,0,0,2,0,1,4,3,4,1,3,3,3,3,4,1,9,235,3.6,7532.3
3,"dagestan",3,3,4,3,2,3,2,1,1,2,1,3,3,6,4,0,1,1,0,1,3,2,3,1,9,4,3,2,1,2,16,235,3.6,7532.3
3,"dagestan",2,2.797619048,4,2.898809524,1,1.964285714,1,1,0,3,3,2,3,6,3,0,0,2,0,1,4,1,1,1,1,5,1,2,1,1,9,235,3.6,7532.3
3,"dagestan",1.773195876,4,4,2.432989691,4,3,1,4,1,2.288659794,2,2,4,4,3,1,0,1,0,1,4,2,1,1,2,4,9,2.608247423,3.432989691,1,9,235,3.6,7532.3
3,"dagestan",1,2.184713376,2,2,1.598726115,1,1,1,1,1.324840764,1.414012739,3,4,6,4,0,0,2,0,1,3.452229299,2,3,1,2,3.382165605,3,2.566878981,1.78343949,1,16,235,3.6,7532.3
3,"dagestan",1.543103448,2,4,1.844827586,3,3,3,3,0,3,4,1.543103448,1,2,4,0,0,2,0.362068966,1,3,1,2,1,3,3,4,4,5,3,16,235,3.6,7532.3
3,"dagestan",3,2,5,3.109489051,4,1,1,5,1,4,4,1,4,1,3.481751825,1,1,1,0,1,3,3,4,1,1.912408759,4,3,2,5,1,12.12259579,235,3.6,7532.3
3,"dagestan",2,4,4,4,4,2.561403509,1,4,1,3,3,1,3,1,3,0,0,1,0,1,3,3,5,1,1,4,3,3,1,1,9,235,3.6,7532.3
3,"dagestan",1,2,4,2,3,1,3,4,0.601626016,2,3,1,3,2,2,0,0,1,0,1,4,4,4,1,4,3.601626016,4,2,5,3,4,235,3.6,7532.3
3,"dagestan",1,2,4.782258065,2.201612903,4,1,2.096774194,4,0.451612903,2,3,1,3,2,2,0,0,1,0,1,3,4,4,1,3,4,4,2,5,2,4,235,3.6,7532.3
3,"dagestan",2,2,2,2,2.651315789,3,1,4,0.651315789,4,4,2,1,1,4,1,0,1,0.164473684,1,2,3,4,1,1,5,2,2,2.756578947,1,16,235,3.6,7532.3
3,"dagestan",2,3,2,4,2,4,2,2,1,2,1,2,3,6,3,0,0,1,0,1,4,2,2,1,3,3,3,3,2,2,9,235,3.6,7532.3
3,"dagestan",2,2,3,2,2,3,1,3,0,3,4,2,2,3,3,1,0,2,1,1,3,2,4,1,4,5,3,3,4,1,9,235,3.6,7532.3
3,"dagestan",1.703703704,1.888888889,1,2,3,2.962962963,3,4,0.87962963,4,4,1,2,1,2,0,0,1,0,1,2.972222222,3,3.638888889,1,4,3,4,4,2,3,4,235,3.6,7532.3
3,"dagestan",3,3,6,1,4,2,1.351145038,1,0.381679389,2,2,3,3.427480916,4,3,1,1,2,1,1,1,2.381679389,2.86259542,1,2,2,1,1,1.755725191,1,9,235,3.6,7532.3
3,"dagestan",1,3,7,2.76635514,2.018691589,1.822429907,1,3.785046729,0,1.822429907,4,2,3,3,3,1,1,2,0.411214953,1,1,2,3,1,9,3.822429907,9,3,2,1,9,235,3.6,7532.3
3,"dagestan",3,2,4,2,3,4,2,4,0,3,4,3,1,1,4,1,0,1,1,1,3,3,1,1,4,4.072072072,4,4,5,2,16,235,3.6,7532.3
3,"dagestan",1.411214953,1.700934579,4,1,1,2,1,3,1,1,1,2.168224299,1,4,4,0,1,1.130841121,0,1,3.429906542,2,3.186915888,1,9,3,4,4,1,1,16,235,3.6,7532.3
3,"dagestan",2.353741497,3,6,3.06122449,2.557823129,3,1.163265306,3,1,1,1,2,3,2,4,1,1,3,0,1,3,1,2,1,4,3,3,4,5,1,16,235,3.6,7532.3
3,"dagestan",3.345794393,3,3,4,2.392523364,1,1,3,0.355140187,4,4,2.168224299,4,3,2,0,0,1.14953271,1,1,3.551401869,1,2,1,1,4,2,1,1,1,4,235,3.6,7532.3
3,"dagestan",1,2.619047619,2,2.19047619,1.714285714,1.857142857,1,3.285714286,0.380952381,2.619047619,2.380952381,3,3,4,3,1,0,2,0.238095238,1,3.19047619,2.238095238,3,1,9,3.80952381,9,3.19047619,3.571428571,1,9,235,3.6,7532.3
3,"dagestan",1,2,2,2,4,1.721804511,1.639097744,5,0,3,3,2,2,3,1,0,0,1,0.593984962,1,4,3,5,1,4,5,4,2,1,2,1,235,3.6,7532.3
3,"dagestan",1.939393939,2,3,2,2,1,1.351515152,3,0.648484848,3,3,3,3,5,2,0,0,1,0.206060606,1,3,1,3,1,3,3,2,3,2,1,4,235,3.6,7532.3
3,"dagestan",4,3,6,3.427480916,4,1,1,3.923664122,1,2,1,3,4,5,2,0,1,4,0,1,2,1,5,1,2,5,9,3.553435115,1,1,4,235,3.6,7532.3
3,"dagestan",2,2.796296296,6,2.541666667,2,2.12037037,1,2.217592593,1,1,2,2,3,6,3,0,1,2,0,1,3,2,4,1,3,3,2,3,1,1,9,235,3.6,7532.3
3,"dagestan",1,2,6,3.714285714,2,1,1,5,0,1,1,3,4,3,3,0,1,2,0,1,4,3,5,1,3.340336134,5,9,3,5,1,9,235,3.6,7532.3
3,"dagestan",2,3,4,4,2.546875,4,1.515625,5,0.390625,3,2,2,2,4,2,0,0,2,1,1,2.203125,1,3,1,9,4,9,1,3,2,4,235,3.6,7532.3
3,"dagestan",2.765957447,2,4,4,2.904255319,3,2,4,0.861702128,1.744680851,2.085106383,1,4,3,2.691489362,0,0,2.542553191,0.159574468,1,2,3,1,1,9,4,1,3.063829787,2.14893617,2,7.244114876,235,3.6,7532.3
3,"dagestan",3,3,5,2.716981132,4,1.893081761,3,4,0,2,1,2,4,2,3,1,1,1,0.245283019,1,2,2,2,1,3,4.553459119,4,2,5,3,9,235,3.6,7532.3
3,"dagestan",4,1,4,3.355263158,2.151315789,1,2,3,1,1,4,2,4,5,3,1,0,1,0,0,4,1,5,1,2,4,1,1,1.493421053,2,9,235,3.6,7532.3
3,"dagestan",2.291666667,1,3,2.638888889,4,2.361111111,4,4,0.666666667,4,4,2.194444444,3.180555556,2,2,1,0,1,0.194444444,1,4,3,2,1,9,3.986111111,4,4,1,4,4,235,3.6,7532.3
3,"dagestan",1,2.301587302,1,2,2,3,1,2,1,2.619047619,2.793650794,3,3,3,3,1,0,2,0,1,2.936507937,1.920634921,3,1,9,3.587301587,9,3,3.174603175,1,9,235,3.6,7532.3
3,"dagestan",1,2.169811321,2,1,2,2,1,5,0.849056604,2.490566038,2.962264151,3,3,4,3,1,0,2,0,1,2.924528302,2.188679245,3,1,9,3.301886792,9,3.339622642,4.150943396,1,9,235,3.6,7532.3
3,"dagestan",1,3,6,2,1,2.356756757,1,2,1,1,1.805405405,2,2,6,3,1,1,3,0,1,1,2,1,1,4,3,1,4,1,1,9,235,3.6,7532.3
3,"dagestan",2,2,4,4,3,2.277108434,1,2.662650602,1,2,3,2,3,4,2,0,0,1,0,1,3.204819277,2.65060241,3.710843373,1,2,4,1,3.144578313,1.578313253,1,4,235,3.6,7532.3
3,"dagestan",4,2.923664122,4,4,3,1,2,4,0,4,3,2.809160305,4,2,2,1,0,1,1,1,3.099236641,1.641221374,2,1,1,4,1,3,1,2,4,235,3.6,7532.3
3,"dagestan",2.165467626,2.697841727,4,3.18705036,1,3,1,2,1,2,2,2,3,6,3,0,0,1,0,1,4,2,1,1,2,4,9,2.877697842,1.884892086,1,9,235,3.6,7532.3
3,"dagestan",1,1.847953216,3,2,2,3,3,4,1,4,3.619883041,1,2,1,2,0,0,1,0,1,3.461988304,1,5,1,3,4,3,3,4,3,4,235,3.6,7532.3
3,"dagestan",1,4,4,4,3,1,2,2,1,2,2,2,3,6,3,0,0,4,0,1,1,3,2,1,3,3,1,3,1,2,9,235,3.6,7532.3
3,"dagestan",1.393939394,2,6,2.767676768,3,1.787878788,2,4,0.575757576,2,3,2,3,3,4,1,1,1,0,1,3,3,3,1,3,5,3,3,1,2,16,235,3.6,7532.3
3,"dagestan",1.653061224,3,5,2.87755102,2.346938776,3,1.571428571,2,1,1.918367347,2,2,2,4,3,0,1,2,0,1,2,2,2,1,2,4,3,3,2,2,9,235,3.6,7532.3
3,"dagestan",2,2,6,2,4,3,1,4,0,1,1,3,4,6,2,1,1,1,1,1,2,2,2,1,1,4,1,3,3,1,4,235,3.6,7532.3
3,"dagestan",2.132352941,3,6,3,1.823529412,1.470588235,1,4,0.514705882,2,2,3,3,2,4,0,1,3,0.176470588,1,4,1.455882353,5,1,2,4.411764706,9,3.279411765,2,1,16,235,3.6,7532.3
3,"dagestan",3,3,6,3,3,4,1,4,1,4,4,3,3,1,4,1,1,3,0,1,3.272727273,2,4,1,2,3,2,2,2,1,16,235,3.6,7532.3
3,"dagestan",2,2,5,2.527777778,2,1.296296296,1.740740741,4,1,3,4,2,3,2,4,0,1,1,0,1,3,3,4.046296296,1,3,5,9,3.638888889,5,2,16,235,3.6,7532.3
